"id-to","entity-to-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"MU","Mauritius",2010,"ppg","private","private","other-private",0
"MU","Mauritius",2011,"png","private","private","bonds",0
"MU","Mauritius",2011,"png","private","private","commercial-banking",4265662614
"MU","Mauritius",2011,"ppg","private","private","bonds",0
"MU","Mauritius",2011,"ppg","private","private","commercial-banking",28586690.49
"MU","Mauritius",2011,"ppg","private","private","other-private",0
"MU","Mauritius",2012,"png","private","private","bonds",0
"MU","Mauritius",2012,"png","private","private","commercial-banking",3469237000
"MU","Mauritius",2012,"ppg","private","private","bonds",0
"MU","Mauritius",2012,"ppg","private","private","commercial-banking",11064000
"MU","Mauritius",2012,"ppg","private","private","other-private",0
"MU","Mauritius",2013,"png","private","private","bonds",0
"MU","Mauritius",2013,"png","private","private","commercial-banking",3489578089
"MU","Mauritius",2013,"ppg","private","private","bonds",0
"MU","Mauritius",2013,"ppg","private","private","commercial-banking",0
"MU","Mauritius",2013,"ppg","private","private","other-private",0
"MX","Mexico",2000,"png","private","private","bonds",4499544946
"MX","Mexico",2000,"png","private","private","commercial-banking",24204250404
"MX","Mexico",2000,"ppg","private","private","bonds",9907527844
"MX","Mexico",2000,"ppg","private","private","commercial-banking",1473543011
"MX","Mexico",2000,"ppg","private","private","other-private",220742146.2
"MX","Mexico",2001,"png","private","private","bonds",2124349924
"MX","Mexico",2001,"png","private","private","commercial-banking",26594090128
"MX","Mexico",2001,"ppg","private","private","bonds",19319256947
"MX","Mexico",2001,"ppg","private","private","commercial-banking",5857533004
"MX","Mexico",2001,"ppg","private","private","other-private",217348967.9
"MX","Mexico",2002,"png","private","private","bonds",3088388247
"MX","Mexico",2002,"png","private","private","commercial-banking",10415115957
"MX","Mexico",2002,"ppg","private","private","bonds",9924383585
"MX","Mexico",2002,"ppg","private","private","commercial-banking",3208960601
"MX","Mexico",2002,"ppg","private","private","other-private",121592565.4
"MX","Mexico",2003,"png","private","private","bonds",3258046510
"MX","Mexico",2003,"png","private","private","commercial-banking",4088767985
"MX","Mexico",2003,"ppg","private","private","bonds",20143226742
"MX","Mexico",2003,"ppg","private","private","commercial-banking",3066825731
"MX","Mexico",2003,"ppg","private","private","other-private",308312272.7
"MX","Mexico",2004,"png","private","private","bonds",4928363592
"MX","Mexico",2004,"png","private","private","commercial-banking",10890158238
"MX","Mexico",2004,"ppg","private","private","bonds",23986656043
"MX","Mexico",2004,"ppg","private","private","commercial-banking",3966127078
"MX","Mexico",2004,"ppg","private","private","other-private",251464817.5
"MX","Mexico",2005,"png","private","private","bonds",7678645830
"MX","Mexico",2005,"png","private","private","commercial-banking",4763668627
"MX","Mexico",2005,"ppg","private","private","bonds",14910308491
"MX","Mexico",2005,"ppg","private","private","commercial-banking",3068681895
"MX","Mexico",2005,"ppg","private","private","other-private",82724294.43
"MX","Mexico",2006,"png","private","private","bonds",4882291416
"MX","Mexico",2006,"png","private","private","commercial-banking",10834272195
"MX","Mexico",2006,"ppg","private","private","bonds",11091127870
"MX","Mexico",2006,"ppg","private","private","commercial-banking",4809180664
"MX","Mexico",2006,"ppg","private","private","other-private",112689432
"MX","Mexico",2007,"png","private","private","bonds",6033670327
"MX","Mexico",2007,"png","private","private","commercial-banking",12307456084
"MX","Mexico",2007,"ppg","private","private","bonds",20788164989
"MX","Mexico",2007,"ppg","private","private","commercial-banking",1647608329
"MX","Mexico",2007,"ppg","private","private","other-private",126917312.9
"MX","Mexico",2008,"png","private","private","bonds",926124811.8
"MX","Mexico",2008,"png","private","private","commercial-banking",7984832264
"MX","Mexico",2008,"ppg","private","private","bonds",18128967798
"MX","Mexico",2008,"ppg","private","private","commercial-banking",3645578411
"MX","Mexico",2008,"ppg","private","private","other-private",95397818.96
"MX","Mexico",2009,"png","private","private","bonds",5910639655
"MX","Mexico",2009,"png","private","private","commercial-banking",5846482327
"MX","Mexico",2009,"ppg","private","private","bonds",18354282375
"MX","Mexico",2009,"ppg","private","private","commercial-banking",2015151344
"MX","Mexico",2009,"ppg","private","private","other-private",678476575.2
"MX","Mexico",2010,"png","private","private","bonds",11791999377
"MX","Mexico",2010,"png","private","private","commercial-banking",1613676353
"MX","Mexico",2010,"ppg","private","private","bonds",27991653572
"MX","Mexico",2010,"ppg","private","private","commercial-banking",7436761448
"MX","Mexico",2010,"ppg","private","private","other-private",2120648828
"MX","Mexico",2011,"png","private","private","bonds",17617310983
"MX","Mexico",2011,"png","private","private","commercial-banking",7396231312
"MX","Mexico",2011,"ppg","private","private","bonds",26180357274
"MX","Mexico",2011,"ppg","private","private","commercial-banking",1850509963
"MX","Mexico",2011,"ppg","private","private","other-private",783287617.5
"MX","Mexico",2012,"png","private","private","bonds",31004991000
"MX","Mexico",2012,"png","private","private","commercial-banking",1.9577e+10
"MX","Mexico",2012,"ppg","private","private","bonds",41686758000
"MX","Mexico",2012,"ppg","private","private","commercial-banking",2462054000
"MX","Mexico",2012,"ppg","private","private","other-private",578445000
"MX","Mexico",2013,"png","private","private","bonds",41204984783
"MX","Mexico",2013,"png","private","private","commercial-banking",6114936686
"MX","Mexico",2013,"ppg","private","private","bonds",12569169671
"MX","Mexico",2013,"ppg","private","private","commercial-banking",16974333374
"MX","Mexico",2013,"ppg","private","private","other-private",1434319511
"FM","Micronesia",2000,"png","private","private","bonds",
"FM","Micronesia",2000,"png","private","private","commercial-banking",
"FM","Micronesia",2000,"ppg","private","private","bonds",
"FM","Micronesia",2000,"ppg","private","private","commercial-banking",
"FM","Micronesia",2000,"ppg","private","private","other-private",
"FM","Micronesia",2001,"png","private","private","bonds",
"FM","Micronesia",2001,"png","private","private","commercial-banking",
"FM","Micronesia",2001,"ppg","private","private","bonds",
"FM","Micronesia",2001,"ppg","private","private","commercial-banking",
"FM","Micronesia",2001,"ppg","private","private","other-private",
"FM","Micronesia",2002,"png","private","private","bonds",
"FM","Micronesia",2002,"png","private","private","commercial-banking",
"FM","Micronesia",2002,"ppg","private","private","bonds",
"FM","Micronesia",2002,"ppg","private","private","commercial-banking",
"FM","Micronesia",2002,"ppg","private","private","other-private",
"FM","Micronesia",2003,"png","private","private","bonds",
"FM","Micronesia",2003,"png","private","private","commercial-banking",
"FM","Micronesia",2003,"ppg","private","private","bonds",
"FM","Micronesia",2003,"ppg","private","private","commercial-banking",
"FM","Micronesia",2003,"ppg","private","private","other-private",
"FM","Micronesia",2004,"png","private","private","bonds",
"FM","Micronesia",2004,"png","private","private","commercial-banking",
"FM","Micronesia",2004,"ppg","private","private","bonds",
"FM","Micronesia",2004,"ppg","private","private","commercial-banking",
"FM","Micronesia",2004,"ppg","private","private","other-private",
"FM","Micronesia",2005,"png","private","private","bonds",
"FM","Micronesia",2005,"png","private","private","commercial-banking",
"FM","Micronesia",2005,"ppg","private","private","bonds",
"FM","Micronesia",2005,"ppg","private","private","commercial-banking",
"FM","Micronesia",2005,"ppg","private","private","other-private",
"FM","Micronesia",2006,"png","private","private","bonds",
"FM","Micronesia",2006,"png","private","private","commercial-banking",
"FM","Micronesia",2006,"ppg","private","private","bonds",
"FM","Micronesia",2006,"ppg","private","private","commercial-banking",
"FM","Micronesia",2006,"ppg","private","private","other-private",
"FM","Micronesia",2007,"png","private","private","bonds",
"FM","Micronesia",2007,"png","private","private","commercial-banking",
"FM","Micronesia",2007,"ppg","private","private","bonds",
"FM","Micronesia",2007,"ppg","private","private","commercial-banking",
"FM","Micronesia",2007,"ppg","private","private","other-private",
"FM","Micronesia",2008,"png","private","private","bonds",
"FM","Micronesia",2008,"png","private","private","commercial-banking",
"FM","Micronesia",2008,"ppg","private","private","bonds",
"FM","Micronesia",2008,"ppg","private","private","commercial-banking",
"FM","Micronesia",2008,"ppg","private","private","other-private",
"FM","Micronesia",2009,"png","private","private","bonds",
"FM","Micronesia",2009,"png","private","private","commercial-banking",
"FM","Micronesia",2009,"ppg","private","private","bonds",
"FM","Micronesia",2009,"ppg","private","private","commercial-banking",
"FM","Micronesia",2009,"ppg","private","private","other-private",
"FM","Micronesia",2010,"png","private","private","bonds",
"FM","Micronesia",2010,"png","private","private","commercial-banking",
"FM","Micronesia",2010,"ppg","private","private","bonds",
"FM","Micronesia",2010,"ppg","private","private","commercial-banking",
"FM","Micronesia",2010,"ppg","private","private","other-private",
"FM","Micronesia",2011,"png","private","private","bonds",
"FM","Micronesia",2011,"png","private","private","commercial-banking",
"FM","Micronesia",2011,"ppg","private","private","bonds",
"FM","Micronesia",2011,"ppg","private","private","commercial-banking",
"FM","Micronesia",2011,"ppg","private","private","other-private",
"FM","Micronesia",2012,"png","private","private","bonds",
"FM","Micronesia",2012,"png","private","private","commercial-banking",
"FM","Micronesia",2012,"ppg","private","private","bonds",
"FM","Micronesia",2012,"ppg","private","private","commercial-banking",
"FM","Micronesia",2012,"ppg","private","private","other-private",
"FM","Micronesia",2013,"png","private","private","bonds",
"FM","Micronesia",2013,"png","private","private","commercial-banking",
"FM","Micronesia",2013,"ppg","private","private","bonds",
"FM","Micronesia",2013,"ppg","private","private","commercial-banking",
"FM","Micronesia",2013,"ppg","private","private","other-private",
"MD","Moldova",2000,"png","private","private","bonds",0
"MD","Moldova",2000,"png","private","private","commercial-banking",356203588
"MD","Moldova",2000,"ppg","private","private","bonds",0
"MD","Moldova",2000,"ppg","private","private","commercial-banking",0
"MD","Moldova",2000,"ppg","private","private","other-private",7640743.91
"MD","Moldova",2001,"png","private","private","bonds",0
"MD","Moldova",2001,"png","private","private","commercial-banking",190884413
"MD","Moldova",2001,"ppg","private","private","bonds",0
"MD","Moldova",2001,"ppg","private","private","commercial-banking",0
"MD","Moldova",2001,"ppg","private","private","other-private",0
"MD","Moldova",2002,"png","private","private","bonds",0
"MD","Moldova",2002,"png","private","private","commercial-banking",260522468.6
"MD","Moldova",2002,"ppg","private","private","bonds",0
"MD","Moldova",2002,"ppg","private","private","commercial-banking",0
"MD","Moldova",2002,"ppg","private","private","other-private",0
"MD","Moldova",2003,"png","private","private","bonds",0
"MD","Moldova",2003,"png","private","private","commercial-banking",183106882.1
"MD","Moldova",2003,"ppg","private","private","bonds",0
"MD","Moldova",2003,"ppg","private","private","commercial-banking",0
"MD","Moldova",2003,"ppg","private","private","other-private",0
"MD","Moldova",2004,"png","private","private","bonds",0
"MD","Moldova",2004,"png","private","private","commercial-banking",410414352.4
"MD","Moldova",2004,"ppg","private","private","bonds",0
"MD","Moldova",2004,"ppg","private","private","commercial-banking",0
"MD","Moldova",2004,"ppg","private","private","other-private",0
"MD","Moldova",2005,"png","private","private","bonds",0
"MD","Moldova",2005,"png","private","private","commercial-banking",414848421
"MD","Moldova",2005,"ppg","private","private","bonds",0
"MD","Moldova",2005,"ppg","private","private","commercial-banking",0
"MD","Moldova",2005,"ppg","private","private","other-private",0
"MD","Moldova",2006,"png","private","private","bonds",0
