"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d122","Kalungu",2015,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",84186.99321,284761000
"d122","Kalungu",2015,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d122","Kalungu",2015,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",32879.40505,111214000
"d122","Kalungu",2015,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",14547.60088,49207000
"d122","Kalungu",2015,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",44325.1418,149929000
"d122","Kalungu",2015,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","marketgate-charges",,6485.178388,21936000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","rent-rates-from-other-govt-units",,1892.101645,6400000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","registration-of-businesses",,0,0
"d122","Kalungu",2015,"budget","expenditure","education","recurrent-expenditure","non-wage",669755.4972,2265436000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","property-related-dutiesfees",,0,0
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,2074.512069,7017000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","ministry-of-local-government-caiip-ii",,2601.639762,8800000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","other-licences",,0,0
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","royalties",,6660.789072,22530000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","miscellaneous",,80792.4446,273279000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","application-fees",,0,0
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,4331.138922,14650000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","construction-of-secondary-schools",,44241.77107,149647000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","road-maintainance",,137006.7845,463423000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","business-licences",,7960.42639,26926000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,0,0
"d122","Kalungu",2015,"budget","expenditure","health","recurrent-expenditure","wage",397248.2186,1343685000
"d122","Kalungu",2015,"budget","expenditure","health","recurrent-expenditure","non-wage",332758.2991,1125549000
"d122","Kalungu",2015,"budget","expenditure","health","development-expenditure","domestic-development",28665.63556,96961000
"d122","Kalungu",2015,"budget","expenditure","health","development-expenditure","donor-development",140417.2977,474959000
"d122","Kalungu",2015,"budget","expenditure","education","recurrent-expenditure","wage",2390684.324,8086447000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,97265.85019,3.29e+08
"d122","Kalungu",2015,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,30831.20502,104286000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","conditional-grant-from-maaf-to-production-sector",,389.6546825,1318000
"d122","Kalungu",2015,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,200405.4934,677868000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","cess-on-produce",,1182.563528,4e+06
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","road-maintainence",,6456.501223,21839000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","other-fees-and-charges",,37858.88443,128057000
"d122","Kalungu",2015,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,108675.8144,367594000
"d122","Kalungu",2016,"budget","revenue","donor-funding","prefa",,16224.75182,6e+07
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","urban-road-funds",,51202.88303,189351000
"d122","Kalungu",2016,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,69281.85357,256208000
"d122","Kalungu",2016,"budget","expenditure","finance","recurrent-expenditure","non-wage",56448.61571,208750000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","global-fund",,27041.25303,1e+08
"d122","Kalungu",2016,"budget","expenditure","administration","development-expenditure","donor-development",0,0
"d122","Kalungu",2016,"budget","expenditure","finance","recurrent-expenditure","wage",12220.75348,45193000
"d122","Kalungu",2016,"budget","expenditure","finance","development-expenditure","domestic-development",6793.844412,25124000
"d122","Kalungu",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d122","Kalungu",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",52265.87469,193282000
"d122","Kalungu",2016,"budget","expenditure","administration","recurrent-expenditure","wage",178886.542,661532000
"d122","Kalungu",2016,"budget","expenditure","administration","recurrent-expenditure","non-wage",86269.97996,319031000
"d122","Kalungu",2016,"budget","expenditure","administration","development-expenditure","domestic-development",26858.99499,99326000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1735871.865,6419347000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,360553.1952,1333345000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,23421.5109,86614000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","ministry-of-water-environment-lvemp-ii",,73317.21976,271131000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","unspent-ylp-funds-from-mglsd",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","grant-for-women-igas",,0,0
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,12921.66276,47785000
"d122","Kalungu",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",73044.1031,270121000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,401378.4566,1484319000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","naads-districts---wage",,26593.72029,98345000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","ylp-funds-from-mglsd-unspent",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","ylp-funds-from-mglsd",,0,0
"d122","Kalungu",2016,"budget","revenue","donor-funding","prefar-pace-worldvision-mildmay",,0,0
"d122","Kalungu",2016,"budget","revenue","donor-funding","uganda-cares",,5715.168828,21135000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,6219.488198,2.3e+07
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","transfer-from-moes-for-recruitment-of-teachers",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","uetcl-compensation",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","uganda-bureau-of-statistics-census",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","deos-facilitation-from-moes",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","uneb-contribution",,2704.125303,1e+07
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","unspent-conditional-grant-to-pmg",,0,0
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","registration-of-businesses",,1946.970218,7200000
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,378.5775425,1400000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","urban-roads-operational",,2412.620596,8922000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","gavi",,10790.00079,39902000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,30480.63001,112719000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","ministry-of-local-government-caiip-ii",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","unspent-conditional-transfers-to-production-and-marketing",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","medical-supplies",,155825.491,576251000
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","land-fees",,1487.268917,5500000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,13582.01016,50227000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,396868.246,1467640000
"d122","Kalungu",2016,"budget","revenue","donor-funding","pace",,5408.250607,2e+07
"d122","Kalungu",2016,"budget","revenue","donor-funding","unicef",,66030.41331,244184000
"d122","Kalungu",2016,"budget","revenue","donor-funding","donation-by-mrc-to-kyamulibwa-sc",,0,0
"d122","Kalungu",2016,"budget","revenue","donor-funding","mrc",,4056.187955,1.5e+07
"d122","Kalungu",2016,"budget","revenue","donor-funding","cdc",,5408.250607,2e+07
"d122","Kalungu",2016,"budget","revenue","donor-funding","who",,5408.250607,2e+07
"d122","Kalungu",2016,"budget","revenue","donor-funding","form-x-ple-registration-mock-for-private-schools",,6280.331017,23225000
"d122","Kalungu",2016,"budget","revenue","donor-funding","mildmay",,35153.62894,1.3e+08
"d122","Kalungu",2016,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,67707.78223,250387000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,9638.584231,35644000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,54617.65246,201979000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,75950.49698,280869000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,7973.654282,29487000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,137348.4732,507922000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,9073.692455,33555000
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","local-service-tax",,22026.45266,81455000
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","inspection-fees",,270.4125303,1e+06
"d122","Kalungu",2016,"budget","revenue","locally-raised-revenues","educationalinstruction-related-levies",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","conditional-grant-from-maaf-to-production-sector",,0,0
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","road-fund-acess-operational",,673.056788,2489000
"d122","Kalungu",2016,"budget","revenue","other-government-transfers","road-fund-access",,14281.29696,52813000
"d122","Kalungu",2016,"budget","expenditure","planning","development-expenditure","domestic-development",19126.00786,70729000
"d122","Kalungu",2016,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d122","Kalungu",2016,"budget","expenditure","internal-audit","recurrent-expenditure","wage",6435.277397,23798000
"d122","Kalungu",2016,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",5965.300419,22060000
"d122","Kalungu",2016,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d122","Kalungu",2016,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,8884.403684,32855000
"d122","Kalungu",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,72233.67675,267124000
