"id","entity-name","year","dfis-in","fdi-in","fdi-in-profits-out","fdi-out","illicit-financing-out","long-debt-capital-payments-out","long-debt-disbursement-in","long-debt-net-official-in","long-debt-interest-payments-out","net-portfolio-equity-in","oda-capital-payments-out","oda-in","oda-interest-payments-out","oofs-capital-payments-out","oofs-in","oofs-interest-payments-out","pda-in","remittances-in","remittances-out","short-debt-interest-out","short-debt-net-flow-in","ssc-in","trade-mispricing-out","ssc-out"
"MY","Malaysia",2012,,10073925999,18384561069,35499308864,9936911393,7357472000,21387133000,322749000,1966763000,0,240010000,255380000,44910000,565230000,220170000,46840000,,1319707031,2304825169,351197000,3.28e+09,,38994360522,
"MY","Malaysia",2013,,12659770212,18937254811,32929073784,,8808991000,17717648856,432488.1909,2381724000,0,384400000,227420000,41130000,579050000,84910000,42880000,,1357639814,2695989343,433316475.1,11353949845,,,
"MV","Maldives",2000,,27721991.69,42828795.65,,,17326837.39,9063096.388,1475454.52,5903027.885,0,4800000,33950000,1160000,4600000,0,620000,,3985646.96,57713264.5,1436847.538,-4295601.393,,,
"MV","Maldives",2001,,27573808.32,53443030.84,,,21228311.05,13345546.79,0,6175728.79,0,15020000,54140000,1180000,7750000,2290000,1620000,,3373335.772,67209567.26,1837518.085,44256475.1,,,
"MV","Maldives",2002,,32616929.71,46616900.26,,0,21915888.62,28551338.04,7678668.507,5761563.771,0,6330000,49590000,1850000,4160000,0,860000,,3655577.982,66920146.74,1708109.314,-7390349.123,,205593999.3,
"MV","Maldives",2003,,41787900.95,51254146.96,,0,20873571.71,7629133.275,14756508.32,6445302.25,0,5460000,37470000,2140000,2350000,33320000,1100000,,3534247.141,72766973.08,1315367.806,-19283292.04,,146582682.6,
"MV","Maldives",2004,,69146464.1,47538036.94,,0,31860274.35,9308582.001,26889117.52,10189017.63,0,6380000,41900000,1440000,5910000,7050000,2140000,,4929542.137,80346369.79,1306284.311,-2612568.622,,88984908.39,
"MV","Maldives",2005,,94759522.74,40051578.88,,0,32106263.33,21147535.94,12387975.31,11604424.05,0,6420000,100530000,2030000,6220000,56920000,4450000,,3587409.443,90462828.58,2587962.545,31055550.54,,45098151.7,
"MV","Maldives",2006,,112188074.5,48345527.45,,0,38166328.4,39907533.86,7412191.253,14433862.87,0,6820000,52880000,2080000,7250000,34800000,7090000,,4209687.695,98430375.43,6051808.161,52652026.89,,84710620.88,
"MV","Maldives",2007,,145750867.7,266547217.5,,0,56847778.3,68951854.85,3285886.657,19541733.33,-542758.6534,7590000,48770000,1430000,11620000,27160000,7780000,,10703252.27,207814711.9,11279749.09,98055346.41,,53969264.78,
"MV","Maldives",2008,,182415275.8,250366898.2,,0,65406874,92705445.46,7559787.045,20624133.63,14024249.46,8230000,65810000,1620000,17120000,21660000,6430000,,7794773.884,220096732.6,8624838.981,24608467.07,,55582066.03,
"MV","Maldives",2009,,146019754.5,218067916,,0,62541366.21,45702701.67,77648285.71,15856963.74,-13377750.99,18480000,55210000,1590000,32820000,72960000,7310000,,5508449.613,175775191.8,5119264.615,-27385939.6,,35525148.85,
"MV","Maldives",2010,,199267031.5,250323955.5,,0,57954981.63,55358155.13,24337579.19,10286967.82,-9603490.007,10370000,126570000,2180000,35400000,9170000,4010000,,3607757.029,174334934.5,8890517.688,33239563.39,,57364934,
"MV","Maldives",2011,,258270063.6,282157690,,0,73911165.89,41858892.02,55923212.69,11495435.03,35246.62515,10640000,54280000,2740000,39640000,27040000,3130000,,3163880.452,218563148.9,8701888.225,7200381.994,,69651793.53,
"MV","Maldives",2012,,283976829.8,281004231.8,,0,69174000,1573000,74233000,10427000,36750,11840000,69840000,2830000,49760000,9130000,4090000,,3147416.115,253644883.8,9820000,35924000,,185448052,
"MV","Maldives",2013,,307833600.6,0,,,19393000,6403353.864,56434354.07,1743000,0,10960000,34370000,2920000,29470000,0,3880000,,3145630.765,,1680863.415,-45712670.58,,,
"ML","Mali",2000,,177967487.2,163743972.6,172406603.3,,109880204.6,0,83278965.8,38495879.48,782274.3673,226370000,692760000,20560000,26330000,350000,3880000,,133135665.8,56821014.98,17659789.63,-160815311.1,,,
"ML","Mali",2001,,259195717.2,299236855.3,336001319.5,,101667312.1,0,40375467.31,33318901.59,28828913.01,144710000,724300000,18390000,33060000,1220000,4280000,,174567632.5,49585730.22,4336140.239,-69378243.82,,,
"ML","Mali",2002,,511019133.7,476381479,479680433.2,12866663.18,84394347.18,0,82741138.32,45736814.61,-4321418.243,149220000,809770000,23430000,13780000,9650000,650000,,281574122,63558227.9,4268484.798,207021512.7,,93450271,
"ML","Mali",2003,,225690195.5,204803392.4,207231463.1,0,66309034.94,0,102957041.9,30274575.5,1541398.317,119370000,868300000,25520000,7650000,1810000,3160000,,370360123,98305980.18,3475043.101,-187652327.5,,468636195.6,
"ML","Mali",2004,,149431131.6,224877719.1,226034341.5,38982784.79,80152895.34,2667506.884,89423731.22,38327443.58,-1083808.778,220160000,942230000,23010000,11930000,8e+05,3330000,,302173882.3,94543412.32,1506463.469,22596952.04,,150866936.8,
"ML","Mali",2005,,319007887.7,271287288.9,269949633.3,41511648.35,75560794.33,4517076.705,152923543.5,39675186.3,12673945.46,117600000,977850000,21110000,6820000,910000,1990000,,287795819,98824346.61,4354168.821,7256948.035,,205296971,
"ML","Mali",2006,,112206884.8,337431159.8,339108923.5,50384367.49,79873633.05,1983311.976,36063998.68,33152921.54,3731222.311,2345140000,3346240000,1.16e+08,6860000,0,330000,,318857141.5,76914644.75,2740137.328,-34251716.6,,254541129.4,
"ML","Mali",2007,,87481556.8,315067146.3,323855923.4,0,53178547.9,0,75340468.02,23475016.4,-7698019.411,42840000,1110990000,11530000,120650000,0,30000,,432322689.9,99347077.87,836994.9552,-29368244.04,,224842920,
"ML","Mali",2008,,185394593,335510951,336133288.6,0,46484583.91,0,15973426.9,25652227.53,-3077239.386,44750000,1012800000,10210000,530000,0,1e+05,,490869127.5,107749307.5,0,0,,996417617.7,
"ML","Mali",2009,,785178239.8,482004870.1,480933846.3,77704731.28,49013810.13,2665010.479,224430500.9,23239840.7,-3110855.699,46080000,1071200000,15530000,280000,12580000,140000,,529949027.4,175118955.4,327983.7768,25640425.55,,265227911.7,
"ML","Mali",2010,,429082972.4,425019094.2,432848000.4,0,42217000.35,7399.765668,44925142.5,23132647.17,1259284.214,43950000,1167840000,14310000,2370000,71770000,1490000,,518966650.4,185925843.9,207742.8181,-19374977.85,,957835064.2,
"ML","Mali",2011,,533541366.9,390925130.5,395125523.2,51193544.76,39178447.97,9593.526223,17574378.54,24909627.33,1526860.688,52230000,1301610000,15470000,3130000,10970000,1700000,,482349589.8,123704179.1,1375402.168,165087334,,511508650.4,
"ML","Mali",2012,,397866459.6,0,15950498.21,,27827000,0,147651000,23615000,0,49140000,1050440000,15230000,6170000,50000,2320000,,472741516.1,,230000,-1.62e+08,,328015030.5,
"ML","Mali",2013,,386698899.1,0,8824735.465,,1517000,314421.1478,37297755.38,140999.9999,0,52790000,1421270000,17960000,9900000,1e+06,6830000,,752553318.3,,708765.0737,24505175.42,,,
"MT","Malta",2000,,1047469322,,36076107.45,,,0,0,,122077678.3,4480000,42660000,1090000,2830000,110000,1810000,,,24977406.36,,,,,
"MT","Malta",2001,,425468105.7,,15808219.31,,,0,0,,-384388012.4,5330000,8500000,980000,3800000,620000,1370000,,,20425588.72,,,,,
"MT","Malta",2002,,-710572559.6,,-44517611.85,,,0,0,,22034811.8,3380000,21240000,770000,46030000,0,19230000,,,19123087.82,,,,,
"MT","Malta",2003,,1374198699,,780002684.6,,,0,0,,-19282539.71,0,0,0,0,0,0,,,18450343.41,,,,,
"MT","Malta",2004,,510455098.1,,8982038.131,,,0,0,,9837377.496,0,0,0,0,0,0,,,27204454.02,,,,,
"MT","Malta",2005,,854285837.8,,26025576.22,,,0,0,,44885297.62,0,0,0,0,0,0,,,36015555.64,,,,,
"MT","Malta",2006,,2235561855,,36176973.71,,,0,0,,-11030864.66,0,0,0,0,0,0,,,52354452.37,,,,,
"MT","Malta",2007,,820954759.8,,7432218.324,,,0,0,,-100007.0932,0,0,0,0,0,0,,,52419458.61,,,,,
"MT","Malta",2008,,924951384.8,,448100570.1,,,0,0,,13022906.38,0,0,0,0,0,0,,,51502217.53,,,,,
"MT","Malta",2009,,415018510.2,,137457775.8,,,0,0,,974985.6545,0,0,0,0,0,0,,,47532369.81,,,,,
"MT","Malta",2010,,933481923.4,,131203563,,,0,0,,30301994.35,0,0,0,0,0,0,,,47278890.74,,,,,
"MT","Malta",2011,,260416336.4,,4062328.219,,,0,0,,-6720229.319,0,0,0,0,0,0,,,39549594.12,,,,,
"MT","Malta",2012,,4125304.833,,-42447969.53,,,0,0,,3200454.324,0,0,0,0,0,0,,,39847637.74,,,,,
"MT","Malta",2013,,-1955725653,,-6431383.109,,,0,0,,166633.2325,0,0,0,0,0,0,,,34829119.35,,,,,
"MH","Marshall Islands",2000,,12.465366,,12.465366,,,0,0,,0,0,76220000,360000,0,0,0,,0,,,,,,
"MH","Marshall Islands",2001,,12.68186556,,12.68186556,,,0,0,,0,0,96250000,680000,0,3220000,0,,0,,,,,,
"MH","Marshall Islands",2002,,11.97054987,,11.97054987,,,0,0,,0,120000,81410000,710000,0,2280000,290000,,0,,,,,,
"MH","Marshall Islands",2003,,11.81219929,,11.81219929,,,0,0,,0,70000,70520000,730000,0,610000,320000,,0,,,,,,
"MH","Marshall Islands",2004,,15037120.6,,13778423.19,,,0,0,,0,340000,61530000,750000,110000,0,3e+05,,0,,,,,,
"MH","Marshall Islands",2005,,60941311.95,,57262666.14,,,0,0,,-307965.8227,380000,67070000,630000,120000,0,140000,,0,3869140.695,,,,,
"MH","Marshall Islands",2006,,14396234.44,,15593731.75,,,0,0,,-130708.6455,370000,62550000,340000,0,0,250000,,0,3936975.035,,,,,
"MH","Marshall Islands",2007,,44147090.94,,36555160.06,,,0,0,,-1599728.292,1270000,58280000,1120000,460000,0,270000,,0,4168300.584,,,,,
"MH","Marshall Islands",2008,,42183174.97,,36244757.07,,,0,0,,-634125.7948,910000,57520000,360000,250000,250000,220000,,0,4240330.031,,,,,
"MH","Marshall Islands",2009,,-10856604.96,,-25888857.08,,,0,0,,823685.0475,2360000,65050000,1080000,440000,0,270000,,0,4563834.243,,,,,
"MH","Marshall Islands",2010,,26949689.94,,-11672648.26,,,0,0,,406550.9284,2370000,97010000,850000,330000,0,120000,,0,5592622.002,,,,,
"MH","Marshall Islands",2011,,33330954.98,,28652773.74,,,0,0,,97462.10934,2150000,85980000,820000,340000,0,90000,,0,6450029.018,,,,,
"MH","Marshall Islands",2012,,27224446.4,,23824446.4,,,0,0,,3e+05,2250000,78260000,820000,380000,40000,90000,,0,7429672.56,,,,,
"MH","Marshall Islands",2013,,22952066.12,,18793239.79,,,0,0,,0,2460000,98030000,890000,420000,130000,3330000,,22865920.26,,,,,,
"MR","Mauritania",2000,,90286577.54,0,0,,102640610,0,111025598.9,45283681.27,0,61940000,413040000,11430000,21820000,16950000,7230000,,,,24409837.63,-20279634.59,,,
"MR","Mauritania",2001,,171211113.4,0,0,,90095964.67,4535866.784,34029335.94,46952360.99,0,68870000,530410000,10290000,24210000,0,7740000,,,,15618805.63,26775095.37,,,
"MR","Mauritania",2002,,148267258.2,0,0,,66680220.38,8445949.315,48139271.75,29752785.64,0,83630000,649190000,13760000,66620000,58300000,6460000,,,,8803250.43,-83630879.09,,,
"MR","Mauritania",2003,,212141154.6,0,-2080672.977,,63857509.55,7656876.555,128782194.7,27993814.44,0,64440000,406910000,11460000,65330000,13070000,4350000,,,,4159556.381,-101909131.3,,,
"MR","Mauritania",2004,,760126418.1,0,7524104.01,,48866841.74,3952035.631,107366911.7,33591958.24,0,157040000,389770000,16590000,13570000,33220000,6020000,,,,4388426.65,5640651.221,,,
"MR","Mauritania",2005,,1296391381,0,3229621.469,,51907147.52,24700873.9,112070732,31333268.13,0,57010000,279270000,14810000,13060000,12370000,5270000,,,,5053289.537,-14365005,,,
"MR","Mauritania",2006,,189292661.8,0,6213510.688,,53250288.27,0,121538199.3,24179865.44,0,1141750000,1401050000,63490000,41390000,3e+07,8310000,,,,6110749.008,50178391.61,,,
"MR","Mauritania",2007,,165229761.8,0,4558409.107,,110228790.4,0,59518007.62,26681768.71,0,16620000,382360000,5180000,28740000,36940000,10120000,,,,6119410.802,31995370.19,,,
"MR","Mauritania",2008,,337482328.5,0,4026875.794,,37085663.8,20676.00785,105496799.6,21129665.94,0,43850000,494810000,6040000,19800000,17690000,16020000,,,,3936593.562,39365935.62,,,
"MR","Mauritania",2009,,-3457630.729,0,4880913.391,,59964128.14,0,215118660.7,26173835.67,0,15960000,395040000,4660000,34970000,13400000,8550000,,,,1125030.547,-121503299,,,
"MR","Mauritania",2010,,132069759.5,0,4138851.593,,77137461.11,0,113606418.6,35164447.16,0,37240000,421490000,7840000,34710000,83750000,7680000,,,,1423002.593,104171476.3,,,
"MR","Mauritania",2011,,526170855.8,0,3728891.24,,70404712.94,0,44474091.26,36617382.93,0,47220000,413210000,10730000,17190000,71380000,4320000,,,,1632997.707,-77719256.28,,,
"MR","Mauritania",2012,,1383483919,0,4199843.532,,85298000,0,151331000,54577000,0,57680000,465960000,9300000,23620000,326730000,8840000,,,,2027000,4.6e+07,,,
"MR","Mauritania",2013,,1167215922,0,4201347.459,,0,0,93863381.3,0,0,47540000,336450000,6620000,75580000,196420000,38950000,,,,2137963.701,6068014.288,,,
"MU","Mauritius",2000,,430425331,12656768.34,32385830.31,,623186484.3,132502626.8,32809672.18,80457243.23,-5509143.545,37620000,72140000,6230000,59190000,7740000,10100000,,392573086.1,940279.8215,0,0,,,
"MU","Mauritius",2001,,-41600819.06,8145703.31,12768016.54,,214407191.1,72479430.47,5207950.98,60635143.65,-14150053.33,44050000,79130000,5600000,29030000,9440000,7430000,,435128980.7,13134323.19,0,0,,,
"MU","Mauritius",2002,,50450701.95,15440151.34,28918145.52,0,300238635.9,43783089.36,60188322.92,54563712.79,-1038540.037,46550000,84280000,5110000,42660000,148090000,5770000,,361116013.1,15815506.7,0,0,,0,
"MU","Mauritius",2003,,86031917.37,32717848.54,25118031.36,0,211323795.7,111036034.9,32117334.53,50440923.83,11256632.96,75560000,57210000,10600000,30650000,-160000,5840000,,298033649.8,13832401.32,0,0,,148918165.2,
"MU","Mauritius",2004,,14268816.71,17378941.01,57861479.61,0,217654659.5,57146863.31,8741788.821,43462712.02,24606278.3,38700000,78630000,11060000,30120000,17610000,3820000,,255984249.4,14003827.16,0,0,,41017633.81,
"MU","Mauritius",2005,,54642428.79,44176397.64,106663090.3,0,258991642.5,99135402.85,40063729.68,39005382.89,46799197.4,41970000,84600000,3690000,25690000,6820000,4510000,,245877664.5,12156449.15,0,0,,0,
"MU","Mauritius",2006,,139463297.8,116617012.3,130066303.1,0,299467797.4,40320852.79,2901490,39805572.53,46469848.89,53810000,76220000,11130000,49570000,16390000,6090000,,250442029,13340304.76,0,0,,9236103.082,
"MU","Mauritius",2007,,410742600.2,109126711.7,178144776.9,0,152511047.4,35600620.72,12192120.3,34297942.05,60284887.48,29760000,99810000,6980000,22100000,65640000,7180000,,207308227.3,12051307.23,0,0,,0,
"MU","Mauritius",2008,,395597771.8,168590045,222474128.9,0,149687999.6,28492471.87,7619967.027,26404412.92,34975877.24,46430000,148260000,6660000,23730000,81990000,9610000,,184573552.6,13161981.36,0,0,,198463208.4,
"MU","Mauritius",2009,,287834978.6,226103236.2,269600076.2,0,140756247.2,102204500.9,26311000.59,24357104.04,239257993.5,20210000,170810000,7300000,23350000,183350000,9570000,,205815192.2,11912980.85,113763.9975,0,,370971266.9,
"MU","Mauritius",2010,,473162884.5,5104683920,5246264579,0,124585783.5,144963747.2,96632291.78,18966334.5,8606621952,20400000,145450000,8030000,26280000,373890000,8550000,,221497842.8,9308859.059,49500.35102,-4769633.823,,519235623.9,
"MU","Mauritius",2011,,427050093.5,591991836.1,747501235.1,0,136750440.1,4294249305,65519260.49,22430732.48,5829465452,26500000,201250000,4790000,29500000,101050000,10320000,,229096940.5,9307890.432,26168859.56,1678381627,,0,
"MU","Mauritius",2012,,589018302.8,1074229203,1254595260,362148607.8,119694000,3480301000,110557000,26424000,521701685.2,22450000,200360000,11420000,145210000,120980000,79530000,,861941.4568,8187835.342,38903000,1133613000,,39777363.13,
"MU","Mauritius",2013,,255796188.4,764173580.8,897307457.9,,3281765000,3489578089,84956724.79,51485000,698524363.2,31420000,173210000,3230000,59520000,276270000,18900000,,230649054.8,8253158.481,39726485.97,-48950825.65,,,
"YT","Mayotte",2000,,,,,,,,,,,530000,178740000,240000,0,0,0,,,,,,,,
"YT","Mayotte",2001,,,,,,,,,,,4740000,214090000,210000,12820000,25470000,0,,,,,,,,
"YT","Mayotte",2002,,,,,,,,,,,5080000,207340000,190000,12760000,8310000,0,,,,,,,,
"YT","Mayotte",2003,,,,,,,,,,,5710000,225630000,2120000,12940000,5200000,6900000,,,,,,,,
"YT","Mayotte",2004,,,,,,,,,,,6110000,253050000,3300000,12870000,0,6350000,,,,,,,,
"YT","Mayotte",2005,,,,,,,,,,,7890000,241830000,60000,12950000,0,5800000,,,,,,,,
"YT","Mayotte",2006,,,,,,,,,,,210000,380570000,60000,0,880000,0,,,,,,,,
"YT","Mayotte",2007,,,,,,,,,,,4430000,414470000,2500000,12200000,0,3740000,,,,,,,,
"YT","Mayotte",2008,,,,,,,,,,,4840000,447990000,2520000,10520000,1030000,2930000,,,,,,,,
"YT","Mayotte",2009,,,,,,,,,,,4660000,526250000,1770000,9050000,0,2010000,,,,,,,,
"YT","Mayotte",2010,,,,,,,,,,,7410000,610010000,4130000,8940000,10510000,2e+06,,,,,,,,
"YT","Mayotte",2011,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,
"YT","Mayotte",2012,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,
"YT","Mayotte",2013,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,
"MX","Mexico",2000,,24609639756,8170601559,8658909902,,52337497142,40305608351,0,16350692038,600797941.8,260550000,196920000,32390000,4770320000,5363370000,2116380000,,9121244867,,2540856631,-6890637591,,,
"MX","Mexico",2001,,37802860714,7028079243,12579742133,,43691833142,54112578970,41627785.52,15068832415,190351789.6,131520000,309440000,46980000,4071120000,4028520000,2246730000,,14025085536,,1054169902,-5509586505,,,
"MX","Mexico",2002,,29602155082,4879106457,5978016307,2347901132,33452301854,26758440955,277641219.5,11430459435,-127803883.5,149420000,317190000,24580000,4216660000,4894700000,1916940000,,13534601455,,1359559388,11526856665,,41595105231,
"MX","Mexico",2003,,24581108674,4742286604,6372719864,5737634075,29550835914,30865179240,94538716.84,11447786804,-160381487.5,148100000,304540000,29730000,4026140000,4170610000,1503350000,,17007332633,,1023308343,-1334329169,,43799597546,
"MX","Mexico",2004,,31535595684,4839096104,10408375168,6052359476,36799836464,44022769770,327870725.9,11789808190,-3169485883,119140000,248400000,27450000,5156360000,3447250000,1252170000,,18111741836,,1179310934,-3228351240,,45142297218,
"MX","Mexico",2005,,28418619707,9771799335,17226446356,4694741805,28870548371,30504029137,250222194.9,10808953888,3860817506,125550000,336590000,21510000,3938630000,3493090000,1107060000,,18062876672,,2239009594,2172641101,,50284274948,
"MX","Mexico",2006,,22603574584,11426885996,17665779971,436233814.7,45924897711,31729561578,90365361.77,11370240234,3039179115,115780000,424510000,25720000,14068360000,4353320000,1174050000,,21540384168,,1802335286,4390420583,,51661406688,
"MX","Mexico",2007,,33402676482,14326179174,22876820036,0,25124882988,40903817041,0,12120533847,-499268095.7,173360000,279700000,23920000,3347870000,2929850000,665910000,,18926867544,,2085273045,1142040606,,60707119064,
"MX","Mexico",2008,,28164614427,11776014167,12927093800,5393147815,24408697905,30780901104,0,9911311242,-3484920128,165530000,305680000,19650000,2380060000,4042100000,588090000,,23278307423,,901173453.9,1036347783,,59752639491,
"MX","Mexico",2009,,20216420825,10086504262,21289134288,4034079069,26003752540,32805032276,671742167.5,10244508045,4847174785,116140000,305440000,17690000,2.42e+09,9499870000,644890000,,24715538790,,845774469.5,-949604061,,39349778348,
"MX","Mexico",2010,,24373920767,9137591010,24845173984,20644984572,22604755430,50954739579,1154389676,8699507161,389413610.2,181240000,658580000,21670000,2175250000,7516530000,698540000,,22912789321,,2550137461,11908784313,,47792466663,
"MX","Mexico",2011,,22776204754,12299663359,24623029132,9712223336,27965304975,53827697149,498482989.7,10605750961,-6403337971,138960000,1080080000,27520000,2507650000,5901560000,815010000,,22503475617,,2413129164,11595525574,,42052099200,262020446
