id,year,budget-type,l1,l2,l3,l4,value
d222,2016,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,14000000
d222,2015,budget,production-and-marketing,revenue,development-revenues,locally-raised-revenues,7776000
d222,2016,budget,production-and-marketing,revenue,development-revenues,locally-raised-revenues,0
d222,2015,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,14438000
d222,2016,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,1780000
d222,2015,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,25000000
d222,2016,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,25000000
d222,2015,budget,production-and-marketing,revenue,development-revenues,unspent-balances-other-government-transfers,86000
d222,2016,budget,production-and-marketing,revenue,development-revenues,unspent-balances-other-government-transfers,0
d222,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,300448000
d222,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,300448000
d222,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,45772000
d222,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,32879000
d222,2015,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,209936000
d222,2016,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,203359000
d222,2015,budget,production-and-marketing,expenditure,development-expenditure,donor-development,0
d222,2016,budget,production-and-marketing,expenditure,development-expenditure,donor-development,0
d222,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,31078000
d222,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,31078000
d222,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,121193000
d222,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,121193000
d222,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,2089138000
d222,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,2089138000
d222,2015,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,31915000
d222,2016,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,33317000
d222,2015,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,151263000
d222,2016,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,151263000
d222,2015,budget,health,revenue,development-revenues,donor-funding,646105000
d222,2016,budget,health,revenue,development-revenues,donor-funding,740758000
d222,2015,budget,health,revenue,development-revenues,lgmsd-former-lgdp,19735000
d222,2016,budget,health,revenue,development-revenues,lgmsd-former-lgdp,25000000
d222,2015,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,1907000
d222,2016,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,12227000
d222,2015,budget,health,revenue,development-revenues,unspent-balances-donor,3019000
d222,2016,budget,health,revenue,development-revenues,unspent-balances-donor,0
d222,2015,budget,health,revenue,development-revenues,unspent-balances-unconditional-grants,14000
d222,2016,budget,health,revenue,development-revenues,unspent-balances-unconditional-grants,0
d222,2015,budget,health,expenditure,recurrent-expenditure,wage,2089138000
d222,2016,budget,health,expenditure,recurrent-expenditure,wage,2089138000
d222,2015,budget,health,expenditure,recurrent-expenditure,non-wage,184186000
d222,2016,budget,health,expenditure,recurrent-expenditure,non-wage,185588000
d222,2015,budget,health,expenditure,development-expenditure,domestic-development,172919000
d222,2016,budget,health,expenditure,development-expenditure,domestic-development,188490000
d222,2015,budget,health,expenditure,development-expenditure,donor-development,649124000
d222,2016,budget,health,expenditure,development-expenditure,donor-development,740758000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,489697000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,489697000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,6108586000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,6108586000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,1654554000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,1654554000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,3174353000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,3174353000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-tertiary-salaries,549237000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-tertiary-salaries,549237000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-for-non-wage-technical-institut,322408000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-for-non-wage-technical-institut,322408000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-for-primary-teachers-colleges,269306000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-for-primary-teachers-colleges,269306000
d222,2015,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,32927000
d222,2016,budget,education,revenue,recurrent-revenues,conditional-transfers-to-school-inspection-grant,32927000
d222,2015,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,14830000
d222,2016,budget,education,revenue,recurrent-revenues,district-unconditional-grant-non-wage,14830000
d222,2015,budget,education,revenue,recurrent-revenues,locally-raised-revenues,31652000
d222,2016,budget,education,revenue,recurrent-revenues,locally-raised-revenues,0
d222,2015,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,15487000
d222,2016,budget,education,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,12350000
d222,2015,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,8000000
d222,2016,budget,education,revenue,recurrent-revenues,other-transfers-from-central-government,8500000
d222,2015,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,51258000
d222,2016,budget,education,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,51258000
d222,2015,budget,education,revenue,development-revenues,conditional-grant-to-sfg,351086000
d222,2016,budget,education,revenue,development-revenues,conditional-grant-to-sfg,351086000
d222,2015,budget,education,revenue,development-revenues,lgmsd-former-lgdp,13287000
d222,2016,budget,education,revenue,development-revenues,lgmsd-former-lgdp,13287000
d222,2015,budget,education,revenue,development-revenues,multisectoral-transfers-to-llgs,61411000
d222,2016,budget,education,revenue,development-revenues,multisectoral-transfers-to-llgs,42083000
d222,2015,budget,education,revenue,development-revenues,unspent-balances-conditional-grants,67000
d222,2016,budget,education,revenue,development-revenues,unspent-balances-conditional-grants,0
d222,2015,budget,education,expenditure,recurrent-expenditure,wage,9883434000
d222,2016,budget,education,expenditure,recurrent-expenditure,wage,9883434000
d222,2015,budget,education,expenditure,recurrent-expenditure,non-wage,2838861000
d222,2016,budget,education,expenditure,recurrent-expenditure,non-wage,2804572000
d222,2015,budget,education,expenditure,development-expenditure,domestic-development,425851000
d222,2016,budget,education,expenditure,development-expenditure,domestic-development,406456000
d222,2015,budget,education,expenditure,development-expenditure,donor-development,0
d222,2016,budget,education,expenditure,development-expenditure,donor-development,0
d222,2015,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d222,2016,budget,roads-and-engineering,revenue,recurrent-revenues,district-unconditional-grant-non-wage,0
d222,2015,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,43686000
d222,2016,budget,roads-and-engineering,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,28148000
d222,2015,budget,roads-and-engineering,revenue,recurrent-revenues,other-transfers-from-central-government,592980000
d222,2016,budget,roads-and-engineering,revenue,recurrent-revenues,other-transfers-from-central-government,640473000
d222,2015,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,34886000
d222,2016,budget,roads-and-engineering,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,37800000
d222,2015,budget,roads-and-engineering,revenue,recurrent-revenues,unspent-balances-other-government-transfers,26000
d222,2016,budget,roads-and-engineering,revenue,recurrent-revenues,unspent-balances-other-government-transfers,0
d222,2015,budget,roads-and-engineering,revenue,development-revenues,lgmsd-former-lgdp,1400000
d222,2016,budget,roads-and-engineering,revenue,development-revenues,lgmsd-former-lgdp,1400000
d222,2015,budget,roads-and-engineering,revenue,development-revenues,multisectoral-transfers-to-llgs,94712000
d222,2016,budget,roads-and-engineering,revenue,development-revenues,multisectoral-transfers-to-llgs,92300000
d222,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,63071000
d222,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,wage,59118000
d222,2015,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,608507000
d222,2016,budget,roads-and-engineering,expenditure,recurrent-expenditure,non-wage,647304000
d222,2015,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,96112000
d222,2016,budget,roads-and-engineering,expenditure,development-expenditure,domestic-development,93700000
d222,2015,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d222,2016,budget,roads-and-engineering,expenditure,development-expenditure,donor-development,0
d222,2015,budget,water,revenue,recurrent-revenues,conditional-grant-to-urban-water,12000000
d222,2016,budget,water,revenue,recurrent-revenues,conditional-grant-to-urban-water,12000000
d222,2015,budget,water,revenue,recurrent-revenues,locally-raised-revenues,2500000
d222,2016,budget,water,revenue,recurrent-revenues,locally-raised-revenues,0
d222,2015,budget,water,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,600000
d222,2016,budget,water,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,0
d222,2015,budget,water,revenue,recurrent-revenues,sanitation-and-hygiene,22000000
d222,2016,budget,water,revenue,recurrent-revenues,sanitation-and-hygiene,22000000
d222,2015,budget,water,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,28829000
d222,2016,budget,water,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,28180000
d222,2015,budget,water,revenue,development-revenues,conditional-transfer-for-rural-water,416332000
d222,2016,budget,water,revenue,development-revenues,conditional-transfer-for-rural-water,416332000
d222,2015,budget,water,revenue,development-revenues,unspent-balances-conditional-grants,29000
d222,2016,budget,water,revenue,development-revenues,unspent-balances-conditional-grants,0
d222,2015,budget,water,expenditure,recurrent-expenditure,wage,28829000
d222,2016,budget,water,expenditure,recurrent-expenditure,wage,28180000
d222,2015,budget,water,expenditure,recurrent-expenditure,non-wage,37100000
d222,2016,budget,water,expenditure,recurrent-expenditure,non-wage,34000000
